Time Series Search Export,Search term,Search filters,,Last update of Consumer prices data,Downloaded at,Source,Source URL,Download URL,About Consumer prices
,,FREQ:Frequency,M:Monthly,2026-03-26,2026-04-22 09:11 CEST,BIS,https://data.bis.org/topics/CPI/data?data_view=table&filter=UNIT_MEASURE%3D771%255EYEAR%3D2010%257C2011%257C2012%257C2013%257C2014%257C2015%257C2016%257C2017%257C2018%257C2019%257C2025%257C2022%257C2021%257C2020%257C2024%257C2023%255EFREQ%3DM,https://data.bis.org/topics/CPI/data?data_view=table&filter=UNIT_MEASURE%3D771%255EYEAR%3D2010%257C2011%257C2012%257C2013%257C2014%257C2015%257C2016%257C2017%257C2018%257C2019%257C2025%257C2022%257C2021%257C2020%257C2024%257C2023%255EFREQ%3DM&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel,https://data.bis.org/topics/CPI
,,UNIT_MEASURE:Unit of measure,"771:Year-on-year changes, in per cent",,,,,,
,,YEAR:Year,"2010:,2011:,2012:,2013:,2014:,2015:,2016:,2017:,2018:,2019:,2025:,2022:,2021:,2020:,2024:,2023:",,,,,,
,,TOPIC:Topic,CPI:Consumer prices,,,,,,

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,REF_AREA:Reference area,UNIT_MEASURE:Unit of measure,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_LONG_CPI,1.0",M.ID.771,M:Monthly,ID:Indonesia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2025-09-30,F:Free,,A:Normal value,2.652695
"BIS,WS_LONG_CPI,1.0",M.ID.771,M:Monthly,ID:Indonesia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2025-10-31,F:Free,,A:Normal value,2.858221
"BIS,WS_LONG_CPI,1.0",M.ID.771,M:Monthly,ID:Indonesia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2025-11-30,F:Free,,A:Normal value,2.717954
"BIS,WS_LONG_CPI,1.0",M.ID.771,M:Monthly,ID:Indonesia,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2025-12-31,F:Free,,A:Normal value,2.921348
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-01-31,F:Free,,A:Normal value,-3.931204
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-02-28,F:Free,,A:Normal value,-3.205919
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-03-31,F:Free,,A:Normal value,-2.962963
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-04-30,F:Free,,A:Normal value,-2.114428
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-05-31,F:Free,,A:Normal value,-1.0
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-06-30,F:Free,,A:Normal value,-0.877193
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-07-31,F:Free,,A:Normal value,-0.126263
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-08-31,F:Free,,A:Normal value,0.251572
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-09-30,F:Free,,A:Normal value,0.378788
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-10-31,F:Free,,A:Normal value,0.759494
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-11-30,F:Free,,A:Normal value,0.632911
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-12-31,F:Free,,A:Normal value,1.399491
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-01-31,F:Free,,A:Normal value,1.662404
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-02-28,F:Free,,A:Normal value,2.165605
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-03-31,F:Free,,A:Normal value,2.926209
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-04-30,F:Free,,A:Normal value,3.17662
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-05-31,F:Free,,A:Normal value,2.651515
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-06-30,F:Free,,A:Normal value,2.654867
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-07-31,F:Free,,A:Normal value,2.654867
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-08-31,F:Free,,A:Normal value,2.007528
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-09-30,F:Free,,A:Normal value,2.641509
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-10-31,F:Free,,A:Normal value,2.763819
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-11-30,F:Free,,A:Normal value,2.893082
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-12-31,F:Free,,A:Normal value,2.38394
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-01-31,F:Free,,A:Normal value,2.138365
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-02-29,F:Free,,A:Normal value,2.119701
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-03-31,F:Free,,A:Normal value,2.224969
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-04-30,F:Free,,A:Normal value,1.970443
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-05-31,F:Free,,A:Normal value,1.722017
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-06-30,F:Free,,A:Normal value,1.724138
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-07-31,F:Free,,A:Normal value,1.600985
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-08-31,F:Free,,A:Normal value,2.091021
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-09-30,F:Free,,A:Normal value,1.593137
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-10-31,F:Free,,A:Normal value,1.222494
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-11-30,F:Free,,A:Normal value,0.855746
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-12-31,F:Free,,A:Normal value,1.102941
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-01-31,F:Free,,A:Normal value,1.231527
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-02-28,F:Free,,A:Normal value,1.098901
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-03-31,F:Free,,A:Normal value,0.604595
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-04-30,F:Free,,A:Normal value,0.483092
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-05-31,F:Free,,A:Normal value,0.483676
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-06-30,F:Free,,A:Normal value,0.605327
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-07-31,F:Free,,A:Normal value,0.727273
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-08-31,F:Free,,A:Normal value,0.120482
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-09-30,F:Free,,A:Normal value,0.120627
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-10-31,F:Free,,A:Normal value,0.120773
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-11-30,F:Free,,A:Normal value,0.363636
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-12-31,F:Free,,A:Normal value,0.242424
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-01-31,F:Free,,A:Normal value,0.121655
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-02-28,F:Free,,A:Normal value,0.0
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-03-31,F:Free,,A:Normal value,0.120192
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-04-30,F:Free,,A:Normal value,0.240385
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-05-31,F:Free,,A:Normal value,0.361011
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-06-30,F:Free,,A:Normal value,0.481348
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-07-31,F:Free,,A:Normal value,0.240674
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-08-31,F:Free,,A:Normal value,0.481348
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-09-30,F:Free,,A:Normal value,0.361446
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-10-31,F:Free,,A:Normal value,0.120627
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-11-30,F:Free,,A:Normal value,0.0
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-12-31,F:Free,,A:Normal value,-0.241838
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-01-31,F:Free,,A:Normal value,-0.607533
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-02-28,F:Free,,A:Normal value,-0.603865
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-03-31,F:Free,,A:Normal value,-0.60024
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-04-30,F:Free,,A:Normal value,-0.719424
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-05-31,F:Free,,A:Normal value,-0.359712
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-06-30,F:Free,,A:Normal value,-0.239521
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-07-31,F:Free,,A:Normal value,-0.240096
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-08-31,F:Free,,A:Normal value,-0.11976
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-09-30,F:Free,,A:Normal value,-0.240096
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-10-31,F:Free,,A:Normal value,-0.120482
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-11-30,F:Free,,A:Normal value,-0.241546
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-12-31,F:Free,,A:Normal value,0.121212
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-01-31,F:Free,,A:Normal value,0.122249
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-02-29,F:Free,,A:Normal value,-0.121507
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-03-31,F:Free,,A:Normal value,-0.362319
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-04-30,F:Free,,A:Normal value,-0.120773
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-05-31,F:Free,,A:Normal value,0.120337
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-06-30,F:Free,,A:Normal value,0.480192
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-07-31,F:Free,,A:Normal value,0.481348
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-08-31,F:Free,,A:Normal value,0.0
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-09-30,F:Free,,A:Normal value,-0.120337
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-10-31,F:Free,,A:Normal value,-0.241255
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-11-30,F:Free,,A:Normal value,0.0
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-12-31,F:Free,,A:Normal value,0.0
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-01-31,F:Free,,A:Normal value,0.3663
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-02-28,F:Free,,A:Normal value,0.608273
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-03-31,F:Free,,A:Normal value,0.727273
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-04-30,F:Free,,A:Normal value,0.967352
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-05-31,F:Free,,A:Normal value,0.120192
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-06-30,F:Free,,A:Normal value,-0.358423
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-07-31,F:Free,,A:Normal value,-0.11976
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-08-31,F:Free,,A:Normal value,0.479616
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-09-30,F:Free,,A:Normal value,0.240964
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-10-31,F:Free,,A:Normal value,0.483676
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-11-30,F:Free,,A:Normal value,0.484262
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-12-31,F:Free,,A:Normal value,0.363196
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-01-31,F:Free,,A:Normal value,0.121655
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-02-28,F:Free,,A:Normal value,0.362757
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-03-31,F:Free,,A:Normal value,0.240674
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-04-30,F:Free,,A:Normal value,-0.359281
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-05-31,F:Free,,A:Normal value,0.480192
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-06-30,F:Free,,A:Normal value,0.359712
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-07-31,F:Free,,A:Normal value,0.719424
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-08-31,F:Free,,A:Normal value,0.596659
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-09-30,F:Free,,A:Normal value,0.961538
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-10-31,F:Free,,A:Normal value,0.962696
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-11-30,F:Free,,A:Normal value,0.60241
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-12-31,F:Free,,A:Normal value,0.603136
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-01-31,F:Free,,A:Normal value,0.72904
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-02-28,F:Free,,A:Normal value,0.722892
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-03-31,F:Free,,A:Normal value,1.080432
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-04-30,F:Free,,A:Normal value,1.5625
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-05-31,F:Free,,A:Normal value,0.83632
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-06-30,F:Free,,A:Normal value,1.075269
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-07-31,F:Free,,A:Normal value,0.595238
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-08-31,F:Free,,A:Normal value,0.711744
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-09-30,F:Free,,A:Normal value,0.833333
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-10-31,F:Free,,A:Normal value,0.715137
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-11-30,F:Free,,A:Normal value,1.077844
"BIS,WS_LONG_CPI,1.0",M.IE.771,M:Monthly,IE:Ireland,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-12-31,F:Free,,A:Normal value,1.318945
